S.no,City,Industry,Business Name,Location,Google Ratings,Email,Website ,Phone Number,"Call for (ERP,Website, AI Solutions)",Call date and time,Remarks,Source_File,hfpxzc href,qBF1Pd,MW4etd,UY7F9,W4Efsd,W4Efsd 2,doJOZc,W4Efsd 3,W4Efsd 4,W4Efsd 5,W4Efsd 6,UsdlK,lcr4fd href,Cw1rxd,R8c4Qb,Cw1rxd 2,R8c4Qb 2,Jn12ke src,ah5Ghc,W4Efsd 7,Unnamed: 18,Unnamed: 19
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Government+College/data=!4m7!3m6!1s0x396dcb3d5f002187:0xc7035e6a64bc7a37!8m2!3d26.8146057!4d75.7881011!16s%2Fg%2F11rqcffdz5!19sChIJhyEAXz3LbTkRN3q8ZGpeA8c?authuser=0&hl=en&rclk=1,Government College,4.3,-15,College,·,,,·,"RQ7Q+R6X, Shikarpura Rd, near Sanga Setu Bridge",Open,· Closes 4 pm,,,,,Directions,,,,,
,,,,,,,,,,,,Naveen_Scrapping,"https://www.google.com/maps/place/Mira+Girls+College,+Jaipur/data=!4m7!3m6!1s0x396db400c9e8f71b:0xf91fc5ef2d1f81e!8m2!3d26.9005546!4d75.8280936!16s%2Fg%2F11btx051lj!19sChIJG_foyQC0bTkRHvjR8l78kQ8?authuser=0&hl=en&rclk=1","Mira Girls College, Jaipur",4.3,-46,College,·,,,·,"AUDITORIUM, S V PUBLIC SCHOOL, Plot No. 3, Mira Bhawan, Central Circle Road, Adarsh Nagar",,,https://www.miragirlscollege.org/,,0141 260 1605,,Website,,,Directions,"""Good college for education.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Rawat+Mahila+B.Ed.+%26+BSTC+College/data=!4m7!3m6!1s0x396db4c128d911d7:0x3b661d7833f57f68!8m2!3d26.8842584!4d75.7305026!16s%2Fg%2F11dxbp6x_4!19sChIJ1xHZKMG0bTkRaH_1M3gdZjs?authuser=0&hl=en&rclk=1,Rawat Mahila B.Ed. & BSTC College,4,-179,College,·,,,·,"Rawat College, Ajmer Rd",Closes soon,· 3 pm · Opens 9:30 am Wed,http://www.rawatbedcollege.org/,·,0141 281 2781,,Website,,,Directions,"""All teachers are very intelligent""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/S.R.L.+Saharia+Govt.+P.G.+College/data=!4m7!3m6!1s0x396cff531e4acfa5:0x42a74c16d058ab56!8m2!3d27.19333!4d75.628582!16s%2Fg%2F11b7zt_ksc!19sChIJpc9KHlP_bDkRVqtY0BZMp0I?authuser=0&hl=en&rclk=1,S.R.L. Saharia Govt. P.G. College,4.4,-211,Government college,·,,,·,Kaladera,Open 24 hours,,https://hte.rajasthan.gov.in/college/gckaladera,·,01423 265 828,,Website,,,Directions,"""Good education centre 😄""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Maurya+Teacher%27s+Training+College+Jaipur/data=!4m7!3m6!1s0x396db424eb2adaa5:0xae6ad2d4eccba3f9!8m2!3d26.8884086!4d75.797493!16s%2Fg%2F11c48d7tfq!19sChIJpdoq6yS0bTkR-aPL7NTSaq4?authuser=0&hl=en&rclk=1,Maurya Teacher's Training College Jaipur,4.1,-121,College,·,,,·,"Near New Assembly, Nakul Path, Tonk Fatak Rd",Open,· Closes 5 pm,http://apexedu.org/,·,0141 274 2095,,Website,,,Directions,"""Nice school not colleges(there are 2 colleges), colleges are good.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/College+of+Hospitality+Administration+%28CHA%29+Jaipur/data=!4m7!3m6!1s0x396db438c5555577:0x11fc7d703aa45bca!8m2!3d26.8303948!4d75.7789218!16s%2Fg%2F1q4knp3k_!19sChIJd1VVxTi0bTkRylukOnB9_BE?authuser=0&hl=en&rclk=1,College of Hospitality Administration (CHA) Jaipur,4.5,-245,Hotel Management Institute,·,,,·,"H-1, 66-A Mansarovar Industrial Area, near Galaxy Cinema",Open,· Closes 6 pm,https://chajaipur.com/,,,,Website,,,Directions,Online classes,
,,,,,,,,,,,,Naveen_Scrapping,"https://www.google.com/maps/place/PHTI,+SMS+medical+college.+jaipur/data=!4m7!3m6!1s0x396db6a36311a801:0xd34f80cca5d9889b!8m2!3d26.9033861!4d75.816533!16s%2Fg%2F11bztcnlv5!19sChIJAagRY6O2bTkRm4jZpcyAT9M?authuser=0&hl=en&rclk=1","PHTI, SMS medical college. jaipur",4.8,-30,Government college,·,,,·,"B-1, Jawahar Lal Nehru Marg",Closes soon,· 3 pm · Opens 9 am Wed,,,,,Directions,,,,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Tilak+Teacher+Training+College/data=!4m7!3m6!1s0x396db5b47b699793:0x8766e2171e73ba50!8m2!3d26.8675986!4d75.7784627!16s%2Fg%2F1yg578k2_!19sChIJk5dpe7S1bTkRULpzHhfiZoc?authuser=0&hl=en&rclk=1,Tilak Teacher Training College,4,-122,College,·,,,·,"Tilak Public School Senior Wing, Gopalpura Bypass",Closes soon,· 3 pm · Opens 9 am Wed,https://www.tilakttc.com/,·,0141 276 0449,,Website,,,Directions,"""The Institute which works on overall development of student teachers.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/St.+Wilfred%E2%80%99s+Teacher%E2%80%99s+Training+College/data=!4m7!3m6!1s0x396db5a17f3e4ea9:0x8e14be248a155a8f!8m2!3d26.8483325!4d75.7641662!16s%2Fg%2F11bt_j3bqf!19sChIJqU4-f6G1bTkRj1oViiS-FI4?authuser=0&hl=en&rclk=1,St. Wilfred’s Teacher’s Training College,4.4,-37,College,·,,,·,"Sector -10, Meera Marg",,,http://www.stwilfredsttcollege.com/,,0141 278 0436,,Website,,,Directions,"""My college is very fantastic and  teachers are very friendly.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/shri+khandelwal+vaish+girls+college+jaipur%28college+code-392%29/data=!4m7!3m6!1s0x396db1c50487ba5b:0x3b8fe50b668c6c9b!8m2!3d26.9247237!4d75.8071614!16s%2Fg%2F11fjy31325!19sChIJW7qHBMWxbTkRm2yMZgvljzs?authuser=0&hl=en&rclk=1,shri khandelwal vaish girls college jaipur(college code-392),4.6,-18,College,·,,,·,"metro station, Sansar Chandra Rd, near chandpol",Open,· Closes 4 pm,,,,,Directions,,,,"""This is a private college where you can easily get admission.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,"https://www.google.com/maps/place/Jeevan+Shree+Nursing+College,+Jaipur/data=!4m7!3m6!1s0x396c4d08518a181d:0xa1693ba90d4a4ff!8m2!3d26.9751515!4d75.6953039!16s%2Fg%2F11vcwb5ldq!19sChIJHRiKUQhNbDkR_6TUkLqTFgo?authuser=0&hl=en&rclk=1","Jeevan Shree Nursing College, Jaipur",4.3,-119,Nursing school,·,,,·,"Jeevan Shree nursing college, Niwaru Rd, near Niwaru army area",Open 24 hours,,https://www.jeevanshreenursingcollege.com/,·,099287 30000,,Website,,,Directions,"""Provide practical base study material.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Jaipur+Institute+Of+Polytechnic+and+Technology/data=!4m7!3m6!1s0x396db42f4e1bdbd3:0xd272c016017cb2cf!8m2!3d26.8736632!4d75.7040823!16s%2Fg%2F1ydpvccvd!19sChIJ09sbTi-0bTkRz7J8ARbActI?authuser=0&hl=en&rclk=1,Jaipur Institute Of Polytechnic and Technology,4.2,-71,Polytechnic College,·,,,·,"Ajmer Rd, near HP Petrol Pump",Open,· Closes 4 pm,,·,097991 27999,,Directions,,,,"""Jaipur institute of polytechnic college""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/UEI+Global+Hotel+Management+Institute+in+Jaipur+%7C+HM+Courses/data=!4m7!3m6!1s0x396db3c22eecd109:0xe7aa7f1fa1514398!8m2!3d26.9145737!4d75.7413822!16s%2Fg%2F11fkssym6f!19sChIJCdHsLsKzbTkRmENRoR9_quc?authuser=0&hl=en&rclk=1,UEI Global Hotel Management Institute in Jaipur | HM Courses,4.7,-128,College,·,,,·,"C-14, Vaishali Circle, Vaishali Marg",Open,· Closes 7 pm,https://www.uei-global.com/bba-mba-hotel-management-institute-business-college-jaipur-rajasthan/,·,0141 441 5151,,Website,,,Directions,On-site services,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Brainwaves+BPT+Medical+College/data=!4m7!3m6!1s0x396c4d913d57da99:0xd0aedad7df7000c8!8m2!3d26.9642995!4d75.6622429!16s%2Fg%2F11sqkpmdjz!19sChIJmdpXPZFNbDkRyABw39fartA?authuser=0&hl=en&rclk=1,Brainwaves BPT Medical College,4.9,-181,College,·,,,·,"Main, Kalwar Rd, opposite Royal City",Open 24 hours,,https://www.brainwavesbptmedicalcollege.com/,·,095878 82061,,Website,,,Directions,"""One of the best BPT Medical college in jaipur""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Star+College+of+Paramedical+Sciences/data=!4m7!3m6!1s0x396dc978c50b2923:0xbeb720ca91e3a11f!8m2!3d26.8026688!4d75.8088773!16s%2Fg%2F11st8yv1zn!19sChIJIykLxXjJbTkRH6Hjkcogt74?authuser=0&hl=en&rclk=1,Star College of Paramedical Sciences,4.6,-99,College,·,,,·,"Star Hospital, Tonk Rd, beside Pratap Plaza",Open,· Closes 3:30 pm,,·,094622 16006,,Directions,,,,"""Good college for quality study,better facilities,friendly environment""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,"https://www.google.com/maps/place/Dr.+Bhimrao+Ambedkar+Law+University,+Jaipur,+Rajasthan/data=!4m7!3m6!1s0x396db5555eb2c837:0xca5ab81778972ecb!8m2!3d26.8740488!4d75.8088006!16s%2Fg%2F11h2mdxjnj!19sChIJN8iyXlW1bTkRyy6XeBe4Wso?authuser=0&hl=en&rclk=1","Dr. Bhimrao Ambedkar Law University, Jaipur, Rajasthan",4.1,-82,University,·,,,·,"University Office at Grond Floor, RUSA Buildng Shiksha Sankul, Jawahar Lal Nehru Marg",Open,· Closes 5 pm,http://www.alujaipur.ac.in/,·,0141 294 1442,,Website,,,Directions,"""Excellent University in Rajasthan""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,"https://www.google.com/maps/place/Govt.+Women+Polytechnic+College,+Gandhi+Nagar,+Jaipur-15/data=!4m7!3m6!1s0x396db6831a855393:0x1e01e14280796807!8m2!3d26.8836432!4d75.8105672!16s%2Fg%2F11c6vjvr52!19sChIJk1OFGoO2bTkRB2h5gELhAR4?authuser=0&hl=en&rclk=1","Govt. Women Polytechnic College, Gandhi Nagar, Jaipur-15",4,-90,Government college,·,,,·,"Gandhi Cir, Near Kanodia College",,,http://dce.rajasthan.gov.in/,,,,Website,,,Directions,"""Taking admission in this college was one of the best decisions I have made.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/MAIN+GATE+OF+UNIVERSITY+MAHARAJA+COLLEGE+JAIPUR/data=!4m7!3m6!1s0x396db7f2a3c4b0eb:0x184a55f0fa01903!8m2!3d26.9111144!4d75.8159564!16s%2Fg%2F11k3q5ptjm!19sChIJ67DEo_K3bTkRAxmgD1-lhAE?authuser=0&hl=en&rclk=1,MAIN GATE OF UNIVERSITY MAHARAJA COLLEGE JAIPUR,4.1,-8,University,·,,,·,"173 Opp Maharaja College Road, Tonk Rd",,,http://saeedurrahman.com/,,,,Website,,,Directions,"""You can get a city bus from jaipur railway station.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/I.G.M.+Teachers+Training+College/data=!4m7!3m6!1s0x396db361511d1efb:0xe4dc5afd3dc34849!8m2!3d26.850624!4d75.771136!16s%2Fg%2F11b7y9bkcw!19sChIJ-x4dUWGzbTkRSUjDPf1a3OQ?authuser=0&hl=en&rclk=1,I.G.M. Teachers Training College,3.9,-65,College,·,,,·,"Sector 93, Tulsi Marg, Vijay Path, Agarwal Farm, Mansarovar, Tulasi Marg",Open,· Closes 5 pm,http://www.igmss.org/,·,0141 239 9002,,Website,,,Directions,"""Fantastic school i have already completed my education through this school.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png
,,,,,,,,,,,,Naveen_Scrapping,,Hospital,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Naveen_Scrapping,hfpxzc href,qBF1Pd,MW4etd,UY7F9,W4Efsd,W4Efsd 2,R8c4Qb 2,doJOZc,W4Efsd 3,W4Efsd 4,W4Efsd 5,W4Efsd 6,Cw1rxd,UsdlK,lcr4fd href,R8c4Qb,Cw1rxd 2,,,ah5Ghc,Jn12ke src,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Manipal+Hospital+Jaipur/data=!4m7!3m6!1s0x396db24e7525bee7:0xe317cb2b004c9f43!8m2!3d26.9687055!4d75.7734221!16s%2Fg%2F11cn8xzn26!19sChIJ574ldU6ybTkRQ59MACvLF-M?authuser=0&hl=en&rclk=1,Manipal Hospital Jaipur,4.9,-21945,Private hospital,·,Directions,,·,Sikar Rd,Open 24 hours,·,,091166 56540,https://www.manipalhospitals.com/jaipur/?utm_source=gmb,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Fortis+Escorts+Hospital+-+Best+Hospital+in+Jaipur/data=!4m7!3m6!1s0x396db5362083d167:0x67d67f484e2e3ac!8m2!3d26.8463447!4d75.8034836!16s%2Fg%2F11h4b7fbvl!19sChIJZ9GDIDa1bTkRrOPihPRnfQY?authuser=0&hl=en&rclk=1,Fortis Escorts Hospital - Best Hospital in Jaipur,4.6,-8516,Hospital,·,Directions,,·,"Fortis Hospital, Jawahar Lal Nehru Marg",Open 24 hours,·,,085888 30118,https://www.fortishealthcare.com/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,"https://www.google.com/maps/place/Jaipur+Hospital,+Mahaveer+Nagar/data=!4m7!3m6!1s0x396db5c4cc452723:0x881c5aa08bb18a00!8m2!3d26.8574458!4d75.794974!16s%2Fg%2F11c0xc__g4!19sChIJIydFzMS1bTkRAIqxi6BaHIg?authuser=0&hl=en&rclk=1","Jaipur Hospital, Mahaveer Nagar",4.5,-606,General hospital,·,Directions,,·,"Mahaveer Nagar S16A, S17, Tonk Rd, near Gopalpura",Open 24 hours,·,,074140 01001,https://jaipurhospital.in/,Website,,,,On-site services not available,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/CK+Birla+Hospitals+%7C%7C+RBH/data=!4m7!3m6!1s0x396db5c832f28ec5:0x37e25df9b2082f6d!8m2!3d26.8627282!4d75.7847499!16s%2Fg%2F11cm0cg1rk!19sChIJxY7yMsi1bTkRbS8Isvld4jc?authuser=0&hl=en&rclk=1,CK Birla Hospitals || RBH,4.8,-17854,Hospital,·,Directions,,·,"Gopalpura Bypass Rd, near Triveni Bridge",Open 24 hours,·,,080 6213 6530,https://ckbirlahospitals.com/rbh/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Eternal+Multispeciality+Hospital/data=!4m7!3m6!1s0x396db5e2958ac373:0x20db688f984cae39!8m2!3d26.8403804!4d75.8057917!16s%2Fg%2F1hhvxk063!19sChIJc8OKleK1bTkROa5MmI9o2yA?authuser=0&hl=en&rclk=1,Eternal Multispeciality Hospital,4.7,-12796,General hospital,·,Directions,,·,"3A, Jagatpura Rd, near Jawahar Circle",Open 24 hours,·,,095491 58888,https://www.eternalhospital.com/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Rungta+Hospital/data=!4m7!3m6!1s0x396db67400000001:0x7b8ae3e01435dd92!8m2!3d26.8573728!4d75.8152224!16s%2Fg%2F1tct_v81!19sChIJAQAAAHS2bTkRkt01FODjins?authuser=0&hl=en&rclk=1,Rungta Hospital,4.8,-12901,Private hospital,·,Directions,,·,"Calgiri Marg, near Police Station",Open 24 hours,·,,089550 00333,https://www.rungtahospital.com/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Jaipur+Hospital/data=!4m7!3m6!1s0x396db420e65e5acb:0x2b5b8e5dec74b037!8m2!3d26.8924691!4d75.8048012!16s%2Fg%2F1thx6_sf!19sChIJy1pe5iC0bTkRN7B07F2OWys?authuser=0&hl=en&rclk=1,Jaipur Hospital,3.9,-619,Hospital,·,Directions,,·,"Tonk Rd, near SMS STADIUM",Open 24 hours,·,,0141 274 1465,http://www.jaipurhospital.co.in/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Apex+Hospitals/data=!4m7!3m6!1s0x396db66b6d706811:0xcd772b82cdece6c4!8m2!3d26.8547693!4d75.8252627!16s%2Fg%2F1tdbjd6l!19sChIJEWhwbWu2bTkRxObszYIrd80?authuser=0&hl=en&rclk=1,Apex Hospitals,4.6,-6116,General hospital,·,Directions,,·,"SP-4 & 6, Central Marg",Open 24 hours,·,,098290 30011,https://www.apexhospitals.com/hospitals/malviya-nagar?utm_source=google&utm_campaign=GMB+Page,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,"https://www.google.com/maps/place/Narayana+Hospital,+Jaipur/data=!4m7!3m6!1s0x396dc999fe90f309:0x91760491563438ac!8m2!3d26.7949476!4d75.8253632!16s%2Fg%2F1hf5c1gzv!19sChIJCfOQ_pnJbTkRrDg0VpEEdpE?authuser=0&hl=en&rclk=1","Narayana Hospital, Jaipur",4.8,-21031,General hospital,·,Directions,,·,SEC 28 Kumbha Marg Pratap Nagar,Open 24 hours,·,,080 6215 4396,https://www.narayanahealth.org/hospitals/jaipur/narayana-multispeciality-hospital-jaipur/?utm_source=Googlemaps&utm_medium=GMB,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Indus+Jaipur+Hospital/data=!4m7!3m6!1s0x396db5ac8d7ab3ed:0x255b09b2bf04a089!8m2!3d26.867914!4d75.7674929!16s%2Fg%2F11f54749xn!19sChIJ7bN6jay1bTkRiaAEv7IJWyU?authuser=0&hl=en&rclk=1,Indus Jaipur Hospital,4.3,-1576,Hospital,·,Directions,,·,"Shipra Path, near Technology Park",Open 24 hours,·,,0141 278 0970,http://www.indusjh.com/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Santokba+Durlabhji+Memorial+Hospital+%28SDMH%29/data=!4m7!3m6!1s0x396db69ecfd32ee7:0x3423f6c55d37fd06!8m2!3d26.8942695!4d75.8125914!16s%2Fm%2F0cc60q1!19sChIJ5y7Tz562bTkRBv03XcX2IzQ?authuser=0&hl=en&rclk=1,Santokba Durlabhji Memorial Hospital (SDMH),4.4,-5496,General hospital,·,Directions,,·,"VRV6+FRM, Near, Bhawani Singh Rd",Open 24 hours,·,,0141 352 4444,http://www.sdmh.in/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,"https://www.google.com/maps/place/Shalby+Multi-Specialty+Hospital,+Jaipur/data=!4m7!3m6!1s0x396db4a4585f1267:0x1a772cfdc188beb8!8m2!3d26.9034546!4d75.729164!16s%2Fg%2F11c2k8gq_2!19sChIJZxJfWKS0bTkRuL6Iwf0sdxo?authuser=0&hl=en&rclk=1","Shalby Multi-Specialty Hospital, Jaipur",4.7,-15133,General hospital,·,Directions,,"Under Pass Delhi - Ajmer Expressway, 200 Feet Bypass Rd, near Gandhi Path Road",·,Open 24 hours,,,090579 01410,https://www.shalby.org/hospitals/jaipur-shalby/?utm_source=google&utm_medium=GMB&utm_campaign=search,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Apollo+Spectra+Hospitals+-+Jaipur/data=!4m7!3m6!1s0x253b70f66cd3f66d:0x872a0d5021b35232!8m2!3d26.8926834!4d75.7950627!16s%2Fg%2F11bv6l66n6!19sChIJbfbTbPZwOyURMlKzIVANKoc?authuser=0&hl=en&rclk=1,Apollo Spectra Hospitals - Jaipur,4.7,-2186,Hospital,·,Directions,,·,"Plot No.5, Sahakar Marg, near Rajasthan Vidhan Sabha",Open 24 hours,·,,084484 40991,https://www.apollospectra.com/jaipur/our-hospitals,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Jeevan+Rekha+Superspeciality+Hospital/data=!4m7!3m6!1s0x396dc84e4b60c5ed:0xbe4b7b9fc3ed7d85!8m2!3d26.8007993!4d75.8620587!16s%2Fg%2F1ptz66ggq!19sChIJ7cVgS07IbTkRhX3tw597S74?authuser=0&hl=en&rclk=1,Jeevan Rekha Superspeciality Hospital,4.6,-5058,Hospital,·,Directions,,·,"S24, Central Spine",Open 24 hours,·,,0141 484 6060,https://www.jrsh.co.in/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Amar+Medical+%26+Research+Centre/data=!4m7!3m6!1s0x396db501daebe0ab:0x9bf33abbdc8d0f98!8m2!3d26.8682838!4d75.7582838!16s%2Fg%2F1thcqr9k!19sChIJq-Dr2gG1bTkRmA-N3Ls685s?authuser=0&hl=en&rclk=1,Amar Medical & Research Centre,4.7,-4474,Hospital,·,Directions,,·,"3, Kiran Path",Open 24 hours,·,,083370 00000,https://www.parkhospital.in/hospital/super-multispeciality-hospital-in-jaipur?utm_source=GMB-Organic&utm_medium=gmb&utm_campaign=jaipur-profile,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/CKS+Hospitals+-+Best+Multispeciality+Hospital+in+Jaipur/data=!4m7!3m6!1s0x396db25de8da4485:0x4b697289e89a1bdb!8m2!3d26.9818672!4d75.7748071!16s%2Fg%2F11b67xbqw4!19sChIJhUTa6F2ybTkR2xua6IlyaUs?authuser=0&hl=en&rclk=1,CKS Hospitals - Best Multispeciality Hospital in Jaipur,3.9,-1981,Hospital,·,Directions,,·,"98A, Sikar Rd",Open 24 hours,·,,0141 331 3233,https://ckshospitals.com/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Mahatma+Gandhi+Hospital+Jaipur/data=!4m7!3m6!1s0x396dc9b389e8284f:0xb0816f2d2dde6652!8m2!3d26.7698706!4d75.854936!16s%2Fm%2F0cr412s!19sChIJTyjoibPJbTkRUmbeLS1vgbA?authuser=0&hl=en&rclk=1,Mahatma Gandhi Hospital Jaipur,3.9,-2760,General hospital,·,Directions,,·,"RIICO Institutional Area, Mahatma Gandhi Rd",Open 24 hours,·,,0141 277 1777,https://www.mgmch.org/,Website,,,,On-site services not available,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Pandya+Hospital/data=!4m7!3m6!1s0x396db6a88c4b193b:0xf7a6f273d86d2e9f!8m2!3d26.9136785!4d75.8127591!16s%2Fg%2F1wj_rp4_!19sChIJOxlLjKi2bTkRny5t2HPypvc?authuser=0&hl=en&rclk=1,Pandya Hospital,4.8,-232,Hospital,·,,,·,"J, 2/37, Mahavir Marg, opposite Jai Club",Open 24 hours,·,,0141 237 0209,,Directions,,,,"""Very nice staff
Good Hygiene..
Nursing staff nd all doctors r very Good..""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Rajasthan+Hospital+Limited/data=!4m7!3m6!1s0x396db5d959acfaab:0xc1f9740077a2f97f!8m2!3d26.8557873!4d75.8016068!16s%2Fg%2F11f0_dh37l!19sChIJq_qsWdm1bTkRf_midwB0-cE?authuser=0&hl=en&rclk=1,Rajasthan Hospital Limited,4.5,-2823,Hospital,·,Directions,,·,"86, opp. RAJASTHAN JAIPURIA HOSPITAL",Open 24 hours,·,,0141 272 0020,http://www.rajasthanhospital.in/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Sawai+Man+Singh+Hospital+%28SMS%29/data=!4m7!3m6!1s0x396dc8733fd70039:0xed6e6608b8ca9783!8m2!3d26.906234!4d75.8163148!16s%2Fg%2F11c5gbqncw!19sChIJOQDXP3PIbTkRg5fKuAhmbu0?authuser=0&hl=en&rclk=1,Sawai Man Singh Hospital (SMS),4,-2547,University hospital,·,,,·,Jawahar Lal Nehru Marg,Open 24 hours,·,,0141 256 0291,,Directions,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Surya+Hospitals+Jaipur/data=!4m7!3m6!1s0x396db6a47005622b:0xd199b35e05542247!8m2!3d26.9052191!4d75.8140333!16s%2Fg%2F11gd215btz!19sChIJK2IFcKS2bTkRRyJUBV6zmdE?authuser=0&hl=en&rclk=1,Surya Hospitals Jaipur,4.6,-2234,Hospital,·,Directions,,·,"Gate No. 1, Sawai Ram Singh Road, B-7, Tonk Rd, opp. SMS Hospital",Open 24 hours,·,,072320 33777,http://suryahospitals.com/jaipur/,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/Apex+Hospitals+Mansarovar/data=!4m7!3m6!1s0x396db5a253fd9edb:0x76da252ec3e87e10!8m2!3d26.8657266!4d75.7627953!16s%2Fg%2F1tfkjkyp!19sChIJ2579U6K1bTkREH7owy4l2nY?authuser=0&hl=en&rclk=1,Apex Hospitals Mansarovar,4.7,-3085,General hospital,·,Directions,,·,"Ward 27, 55, Rajat Path, near United Bank of India",Open 24 hours,·,,098290 30011,https://www.apexhospitals.com/hospitals/mansarovar?utm_source=google&utm_campaign=GMB+Page,Website,,,,On-site services,,
,,,,,,,,,,,,Naveen_Scrapping,"https://www.google.com/maps/place/Asian+Superspeciality+Hospital+%26+Trauma+Centre+-Best+Hospital+in+Chandpole,+Jaipur/data=!4m7!3m6!1s0x396c4d2aab3f4d3b:0xe99da9f3d5028008!8m2!3d26.9286505!4d75.8043121!16s%2Fg%2F11cn0q6k57!19sChIJO00_qypNbDkRCIAC1fOpnek?authuser=0&hl=en&rclk=1","Asian Superspeciality Hospital & Trauma Centre -Best Hospital in Chandpole, Jaipur",4.2,-439,Hospital,·,Directions,,·,"Asian Superspeciality Hospital & Trauma Centre, near ZANANA HOSPITAL, near Pareek College Road",Open 24 hours,·,,093093 33333,http://asianhospitaljaipur.com/,Website,,,,"""Top notch facilities and caring doctor best in jaipur""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,
,,,,,,,,,,,,Naveen_Scrapping,https://www.google.com/maps/place/R+N+Multispeciality+hospital/data=!4m7!3m6!1s0x396db5509560e757:0xf39ab10b9bb91cff!8m2!3d26.8848005!4d75.7522776!16s%2Fg%2F11h2fr26ms!19sChIJV-dglVC1bTkR_xy5mwuxmvM?authuser=0&hl=en&rclk=1,R N Multispeciality hospital,4.9,-1263,Hospital,·,,,·,"109, Kings Rd",Open 24 hours,·,,0141 239 0320,,Directions,,,,"""Excellent hospital and excellent staff best doctors in Jaipur""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,
